student_id,semester,attendance_percentage,internal_marks,assignment_marks,study_hours_per_day,previous_sgpa,backlogs,lab_performance,participation,final_sgpa,performance
VTU16123,3,71.4,41.2,27.9,1.6,5.9,0,63.4,43.5,6.35,Average
VTU74287,4,37.4,18.6,18.1,0.8,4.96,0,42.0,26.1,5.75,Poor
VTU11619,2,67.1,27.8,13.2,1.2,6.12,1,68.6,47.4,6.35,Average
VTU27152,7,77.3,33.1,29.8,1.9,5.47,4,69.1,48.3,6.27,Average
VTU66973,8,78.7,39.8,26.1,5.4,6.65,3,74.7,81.5,7.91,Good
VTU00508,7,56.8,35.5,28.6,4.3,7.07,1,58.4,61.2,6.07,Average
VTU48786,8,72.2,26.8,22.7,3.7,6.93,0,95.0,63.1,7.31,Good
VTU61817,7,80.3,39.6,38.2,3.1,6.57,0,85.3,65.0,6.98,Good
VTU71467,4,42.7,20.1,6.7,3.3,3.91,0,45.9,13.5,5.3,Poor
VTU08948,7,66.8,38.8,21.5,2.3,6.3,1,56.2,50.2,6.52,Average
VTU12243,7,71.2,37.0,10.3,2.4,6.28,0,63.1,51.7,6.11,Average
VTU82840,5,41.2,13.6,15.7,0.9,3.94,2,38.2,37.5,4.12,Poor
VTU69923,8,77.0,32.1,28.6,6.7,6.39,2,70.5,75.5,7.6,Good
VTU63966,4,75.7,36.6,32.7,1.6,7.27,0,78.3,51.9,7.18,Good
VTU10311,6,65.9,17.0,25.6,3.9,6.65,1,89.4,39.3,5.21,Average
VTU50436,2,83.0,38.1,25.7,2.3,7.78,1,79.7,95.0,7.09,Good
VTU08922,2,68.7,17.4,25.6,1.4,4.74,3,61.9,56.4,6.71,Average
VTU74230,8,61.0,19.2,13.4,1.4,4.14,1,80.0,44.5,5.24,Poor
VTU17028,7,63.7,18.6,19.4,6.5,6.02,1,65.9,62.7,5.98,Average
VTU91025,8,92.9,50.0,42.9,6.0,8.96,0,77.0,87.8,7.62,Excellent
VTU01540,3,38.0,34.1,20.9,2.7,5.49,2,59.8,26.1,5.75,Average
VTU09122,8,51.5,33.3,21.1,5.4,7.4,1,53.9,50.7,5.98,Average
VTU80821,3,38.7,18.1,14.7,2.6,4.18,5,59.1,20.8,4.35,Poor
VTU05868,7,58.4,16.0,8.3,3.9,5.08,4,69.2,65.9,5.3,Average
VTU45876,1,72.5,29.4,48.0,8.1,7.32,1,65.6,64.1,7.74,Good
VTU22491,2,65.1,30.1,30.5,0.6,5.38,1,78.4,46.2,5.68,Average
VTU13030,6,68.2,21.9,21.1,4.8,6.42,0,71.2,22.4,6.67,Average
VTU11570,7,58.6,24.5,27.4,2.4,5.54,1,59.0,60.0,5.96,Average
VTU45437,3,69.6,40.8,22.9,4.4,6.68,1,76.0,63.7,7.59,Good
VTU87536,5,64.9,24.9,10.8,2.7,4.66,5,53.3,33.2,4.58,Poor
VTU00391,6,56.5,17.8,18.5,2.4,4.95,0,60.1,44.3,6.59,Average
VTU83385,1,42.2,25.1,23.0,2.8,3.43,4,50.5,33.0,5.16,Poor
VTU29002,2,70.3,23.3,25.6,2.8,6.51,0,62.8,67.2,5.61,Average
VTU17577,1,60.3,28.3,30.9,4.0,6.17,3,62.7,33.9,6.53,Average
VTU31729,6,67.6,18.7,20.1,5.0,5.54,1,59.5,63.5,6.07,Average
VTU28370,6,46.5,35.5,24.5,0.6,4.39,2,52.2,47.6,5.97,Average
VTU42833,2,66.7,45.3,27.3,7.0,8.6,0,71.2,84.0,6.71,Good
VTU56810,7,76.0,27.4,25.7,4.1,7.52,0,96.6,91.9,7.65,Good
VTU55513,5,75.2,40.7,32.1,3.7,6.94,0,64.0,58.8,7.24,Good
VTU11351,7,52.3,21.6,30.6,4.0,6.57,4,60.5,58.1,6.05,Average
VTU61862,1,83.5,26.2,27.0,3.6,7.64,1,74.1,72.3,7.38,Good
VTU25082,3,69.6,34.9,19.3,0.6,5.66,2,59.4,42.3,6.1,Average
VTU41204,8,86.3,39.5,25.0,6.2,6.85,2,73.2,83.5,7.98,Good
VTU64758,1,71.2,39.0,37.9,4.9,7.5,1,71.6,67.8,7.02,Good
VTU72256,3,40.2,24.2,17.8,2.5,4.82,3,55.4,5.8,6.0,Poor
VTU15541,5,57.8,20.9,26.0,3.5,5.87,3,56.1,46.2,5.37,Average
VTU27242,5,71.6,24.0,23.5,3.5,5.6,1,73.1,32.8,6.37,Average
VTU14694,4,74.2,37.2,35.6,3.9,6.95,1,64.5,67.9,6.18,Average
VTU00947,6,50.5,28.1,32.7,5.7,6.11,1,90.0,52.2,5.08,Average
VTU14328,3,40.1,35.1,26.4,4.3,5.24,1,49.4,37.4,5.58,Average
VTU14415,4,60.8,13.7,29.3,5.0,4.9,2,66.4,56.7,5.75,Average
VTU21165,7,59.5,37.1,15.4,1.2,6.09,2,61.0,47.2,5.35,Average
VTU35933,8,68.6,23.5,20.0,4.5,5.48,0,49.7,46.9,7.3,Average
VTU35316,8,62.0,27.8,25.8,2.8,5.91,5,60.3,45.5,5.5,Average
VTU18158,4,77.0,33.4,31.4,2.7,7.16,0,70.8,53.0,6.32,Average
VTU78544,5,59.7,23.8,15.0,1.7,4.12,4,43.6,39.8,4.52,Poor
VTU60355,2,77.7,34.5,35.1,3.9,6.53,1,77.9,59.4,6.0,Good
VTU33041,1,63.0,22.7,23.8,4.4,5.94,2,72.2,44.8,6.14,Average
VTU20828,2,61.9,22.1,24.9,4.5,5.66,1,66.1,51.1,5.73,Average
VTU90910,7,83.8,46.9,40.9,4.0,7.9,0,81.3,91.4,9.42,Excellent
VTU36387,6,59.7,28.7,23.6,3.3,6.94,1,63.5,46.8,6.62,Average
VTU27406,2,64.1,19.2,24.5,1.3,5.94,1,44.6,54.8,6.77,Average
VTU48292,5,71.0,34.3,39.0,3.8,6.89,1,58.4,70.5,6.97,Good
VTU07009,7,77.8,42.0,26.5,1.1,5.46,0,55.7,45.7,6.89,Average
VTU46547,5,69.5,38.6,30.8,3.9,6.83,0,76.3,53.7,7.09,Good
VTU17305,3,75.6,22.8,32.8,0.6,5.36,3,76.4,35.1,4.8,Average
VTU04634,7,73.0,29.1,26.7,2.8,6.61,0,57.8,41.4,6.06,Average
VTU57657,3,61.8,26.7,22.6,3.9,7.5,0,67.4,72.1,8.16,Good
VTU82667,2,44.4,28.2,17.2,1.3,6.3,2,58.2,13.7,3.61,Poor
VTU40476,1,78.8,37.8,26.3,5.5,7.54,2,91.3,80.0,8.25,Good
VTU85490,7,58.3,31.5,19.8,2.7,5.87,6,74.7,30.7,4.24,Poor
VTU27053,5,61.4,27.7,29.7,3.7,5.83,1,53.2,64.7,6.82,Average
VTU30134,8,79.4,25.0,18.7,3.7,6.29,0,87.3,56.0,6.17,Average
VTU76299,7,35.1,21.0,15.5,0.7,4.74,7,58.7,33.3,4.87,Poor
VTU79482,7,35.8,11.4,14.4,2.6,4.83,2,54.5,25.5,5.32,Poor
VTU90478,5,75.9,33.4,45.5,11.0,9.35,0,77.8,100.0,10.0,Excellent
VTU79879,5,32.9,16.7,23.9,1.8,2.16,5,54.2,23.7,5.97,Poor
VTU38368,8,60.1,27.3,43.4,1.9,7.32,1,62.4,68.5,7.77,Good
VTU09291,1,58.6,27.3,20.7,5.1,6.12,0,68.9,37.1,6.01,Average
VTU28932,4,66.1,26.8,32.8,2.5,5.43,1,67.6,51.2,5.9,Average
VTU15990,3,63.3,40.6,22.3,1.3,5.58,1,60.0,29.5,5.39,Average
VTU36406,6,71.4,28.6,25.7,3.5,5.11,0,57.1,38.5,4.93,Average
VTU86134,6,47.6,25.0,11.0,1.7,4.09,0,60.4,20.9,6.0,Poor
VTU57725,5,74.3,44.8,24.3,5.2,8.02,1,67.6,70.7,7.58,Good
VTU74329,8,61.2,22.2,13.7,0.8,4.69,3,38.3,30.9,4.32,Poor
VTU91405,7,69.3,33.3,48.7,11.6,8.21,0,78.4,61.5,8.6,Excellent
VTU21200,5,64.2,19.4,35.6,3.3,6.01,0,60.3,54.3,5.8,Average
VTU33368,2,82.2,27.8,19.3,1.4,5.46,1,53.0,45.0,6.27,Average
VTU87461,2,52.7,25.4,14.9,0.2,4.39,2,50.7,32.7,5.16,Poor
VTU96369,3,77.4,34.0,38.9,5.5,7.55,0,90.4,77.9,10.0,Excellent
VTU40875,1,79.8,45.0,36.0,5.7,8.01,3,76.6,65.0,6.56,Good
VTU96919,1,89.8,50.0,41.8,10.2,8.04,0,95.3,76.0,8.22,Excellent
VTU01894,7,64.0,27.3,28.9,0.6,6.73,1,70.4,19.7,6.17,Average
VTU73370,2,43.3,21.7,9.7,0.2,2.4,6,62.8,10.9,3.19,Poor
VTU60740,3,89.4,28.7,32.4,3.9,7.9,1,69.2,74.7,8.49,Good
VTU88423,8,91.7,44.6,42.4,8.9,7.69,0,98.7,66.4,9.99,Excellent
VTU20747,4,54.0,34.0,25.4,4.4,7.19,0,60.9,50.2,4.8,Average
VTU65912,1,89.2,34.1,27.2,4.8,7.14,0,88.7,57.1,8.04,Good
VTU83887,1,60.4,13.5,27.3,4.0,4.07,7,44.7,38.0,5.12,Poor
VTU30772,1,67.7,31.0,21.5,2.5,5.3,0,58.0,52.5,5.82,Average
VTU01467,5,80.9,24.2,16.9,2.0,5.51,0,46.4,58.3,7.3,Average
VTU12616,1,69.6,24.3,15.6,4.6,4.81,3,78.8,34.6,5.9,Average
VTU79080,4,51.6,17.0,10.5,2.9,3.96,0,69.5,34.7,4.49,Poor
VTU48995,5,92.7,35.2,23.2,2.5,7.54,0,79.6,56.9,7.21,Good
VTU71233,7,50.7,23.7,16.5,3.1,5.09,4,43.5,45.9,5.15,Poor
VTU83164,3,46.3,20.1,23.2,2.4,5.63,4,51.0,32.4,4.45,Poor
VTU97704,4,74.2,36.3,37.1,8.4,7.06,0,92.2,76.0,10.0,Excellent
VTU04838,4,57.8,32.0,25.9,5.1,6.25,2,62.8,38.3,5.78,Average
VTU42432,2,79.6,37.6,23.4,1.6,7.16,0,85.9,71.9,7.49,Good
VTU84578,6,49.0,20.7,10.8,1.5,4.02,0,67.8,44.0,5.65,Poor
VTU60198,5,75.7,31.0,22.6,3.6,7.26,0,64.5,67.7,7.37,Good
VTU81419,7,56.4,18.0,15.0,0.3,4.93,1,63.7,36.3,5.11,Poor
VTU46122,6,72.1,39.2,31.3,1.2,6.76,0,77.1,67.1,6.3,Good
VTU76442,6,32.2,11.3,21.5,3.6,4.31,8,57.0,37.6,5.01,Poor
VTU28622,7,74.4,39.4,20.7,2.0,5.91,0,85.9,31.0,4.8,Average
VTU55735,7,71.0,28.1,28.5,6.0,8.05,0,83.1,74.3,6.92,Good
VTU98496,7,84.6,38.0,33.6,5.5,8.74,0,88.8,97.7,7.56,Excellent
VTU54479,4,72.7,41.1,28.0,4.9,7.18,0,68.0,75.2,8.11,Good
VTU70412,1,49.6,23.2,16.0,2.2,4.98,3,47.6,43.5,4.95,Poor
VTU39347,7,68.2,29.1,34.7,5.6,7.65,0,55.8,71.5,7.33,Good
VTU63015,1,69.1,42.9,26.3,2.8,8.26,0,81.2,48.3,7.72,Good
VTU84720,6,48.0,29.9,18.2,0.7,4.97,2,33.1,28.5,5.43,Poor
VTU86227,2,72.0,26.2,12.9,0.3,3.34,3,57.8,52.6,4.9,Poor
VTU63928,4,79.8,37.6,38.5,5.1,5.96,0,79.5,45.3,7.71,Good
VTU13332,6,57.8,23.0,31.0,2.5,7.5,4,65.1,45.2,6.2,Average
VTU56397,4,65.7,36.5,31.1,6.4,7.49,0,78.4,61.7,6.3,Good
VTU44951,4,72.4,33.0,32.6,5.9,7.8,1,70.4,61.0,7.42,Good
VTU25626,7,70.0,34.8,26.0,3.5,5.88,1,72.4,46.8,6.42,Average
VTU23155,7,60.3,34.2,22.8,2.5,4.2,1,66.5,63.3,6.74,Average
VTU52976,8,97.0,35.7,46.4,6.0,7.9,0,72.9,79.1,7.31,Good
VTU17242,4,66.5,30.6,23.9,2.7,6.31,0,54.4,66.6,6.96,Average
VTU40746,4,71.3,40.4,24.0,4.6,6.09,0,73.3,66.0,7.68,Good
VTU02036,6,90.0,22.8,25.6,4.3,6.82,1,69.0,68.5,6.23,Average
VTU85960,1,32.5,25.0,10.3,1.6,5.25,3,50.6,6.0,5.09,Poor
VTU75987,7,44.9,27.9,13.7,1.3,3.73,0,63.4,49.5,4.39,Poor
VTU61270,3,73.3,35.6,27.8,4.6,8.28,0,69.7,68.4,6.46,Good
VTU42933,8,69.3,39.6,42.9,7.2,8.22,1,83.1,61.5,7.97,Good
VTU84079,8,42.9,27.4,12.8,2.5,4.09,5,45.1,16.5,5.02,Poor
VTU43060,8,80.3,28.2,36.6,6.6,6.35,1,76.6,87.3,6.9,Good
VTU17884,8,69.2,21.4,19.2,3.5,6.25,4,53.2,41.4,6.04,Average
VTU52665,6,92.0,31.5,28.1,3.7,7.13,0,62.2,66.9,8.24,Good
VTU57515,3,87.0,32.0,19.2,5.6,8.24,1,58.5,75.0,7.94,Good
VTU06829,1,63.4,31.9,22.3,2.9,6.32,1,59.9,53.7,6.12,Average
VTU07131,4,64.3,22.8,20.8,3.8,5.73,0,65.3,73.2,5.01,Average
VTU86006,3,51.9,25.5,18.1,1.6,3.92,6,49.5,44.1,4.27,Poor
VTU16627,7,51.3,22.4,32.2,0.6,6.31,5,57.9,70.2,6.27,Average
VTU79527,3,46.5,23.3,12.4,2.1,4.24,2,70.6,35.2,3.71,Poor
VTU83565,1,42.4,10.7,13.9,2.3,4.99,3,31.0,8.7,4.73,Poor
VTU47316,4,78.5,36.5,31.5,2.6,7.48,2,89.3,72.4,6.59,Good
VTU07372,5,65.6,25.4,27.5,2.2,6.14,0,79.7,51.1,5.54,Average
VTU05595,6,75.7,31.4,27.5,3.6,6.19,1,66.3,55.2,5.22,Average
VTU92869,7,96.5,46.8,38.4,3.6,8.41,0,99.5,97.0,7.57,Excellent
VTU47292,1,60.1,39.6,45.4,4.4,6.05,0,70.6,80.6,8.22,Good
VTU47235,8,81.4,30.9,28.6,4.2,8.13,2,68.4,80.3,6.99,Good
VTU69281,8,72.4,29.5,29.3,4.1,7.88,1,67.9,77.3,7.1,Good
VTU95386,1,93.0,47.1,41.1,8.1,9.44,1,84.5,87.5,8.71,Excellent
VTU54384,6,76.4,41.4,29.9,4.8,7.56,0,62.5,56.6,7.33,Good
VTU69640,1,83.2,40.1,31.6,5.2,5.5,0,63.9,62.9,6.0,Good
VTU07494,3,65.0,18.6,35.8,4.7,6.9,1,80.0,35.2,6.13,Average
VTU24705,3,69.4,27.4,13.6,3.6,5.71,3,62.3,39.7,6.76,Average
VTU81007,3,48.3,23.0,9.1,2.2,6.23,4,60.9,37.7,4.72,Poor
VTU89525,6,100.0,34.0,35.3,6.1,8.73,0,72.1,71.8,9.01,Excellent
VTU26682,5,53.9,36.6,33.3,4.0,5.25,1,63.7,54.4,6.56,Average
VTU85887,3,41.4,6.6,11.7,0.0,5.44,8,49.6,29.0,4.64,Poor
VTU95513,7,83.1,35.8,28.9,3.9,8.71,0,92.0,100.0,8.98,Excellent
VTU99748,7,95.4,39.4,38.5,7.9,8.88,0,94.2,77.2,8.43,Excellent
VTU50734,1,83.6,22.4,31.4,5.9,7.32,0,90.2,67.8,8.07,Good
VTU93716,8,76.8,38.8,40.4,6.3,8.33,1,89.6,72.4,8.43,Excellent
VTU68112,7,86.9,35.8,39.9,3.9,8.51,0,85.6,60.0,8.58,Good
VTU14390,7,59.0,27.5,15.3,4.9,6.46,3,57.0,47.8,6.54,Average
VTU49053,5,70.9,48.0,30.5,8.2,8.75,0,82.7,68.5,6.94,Good
VTU04043,2,49.6,29.1,22.0,4.0,5.75,1,78.0,62.6,6.8,Average
VTU50520,3,91.1,32.3,29.7,6.6,8.39,2,69.1,83.8,7.49,Good
VTU78390,2,63.5,18.8,18.3,0.8,4.78,4,46.4,29.2,5.25,Poor
VTU04079,3,61.3,24.8,24.6,5.6,6.68,3,83.0,52.5,6.46,Average
VTU47015,6,77.5,39.7,31.2,2.6,8.8,0,80.8,55.9,6.93,Good
VTU73291,7,60.1,15.9,9.6,1.1,4.43,6,63.7,44.3,5.32,Poor
VTU62048,4,82.3,40.5,39.9,7.0,6.92,1,78.5,63.1,6.83,Good
VTU64428,4,66.0,31.9,38.9,2.9,7.76,0,55.5,60.1,7.46,Good
VTU32468,1,62.1,21.7,20.3,3.1,6.72,1,81.2,52.3,5.89,Average
VTU25217,6,71.2,28.8,18.0,3.2,6.0,1,39.9,69.1,5.62,Average
VTU30792,1,74.1,26.4,24.2,4.3,6.28,0,65.0,48.9,5.58,Average
VTU15961,4,51.5,40.4,30.6,3.5,6.43,0,63.9,49.4,6.24,Average
VTU84699,2,47.2,19.0,19.6,3.4,4.32,2,39.5,50.6,5.11,Poor
VTU21317,4,73.8,30.8,34.0,4.6,5.84,4,74.6,45.3,6.35,Average
VTU79789,4,55.2,22.2,19.0,1.0,4.15,4,53.4,34.4,5.39,Poor
VTU34754,5,65.9,23.2,19.5,4.0,7.5,1,54.6,42.6,5.5,Average
VTU20246,6,47.8,24.0,24.1,2.8,6.48,0,51.2,61.5,5.2,Average
VTU40543,1,82.7,30.5,29.3,3.7,7.14,0,72.2,56.5,7.25,Good
VTU60825,7,72.9,40.9,22.3,2.5,7.44,0,80.3,64.1,7.3,Good
VTU09727,2,65.0,32.5,31.7,4.6,5.63,0,69.3,52.5,6.22,Average
VTU16710,2,73.3,23.5,16.9,3.7,5.69,2,73.9,74.0,6.12,Average
VTU48925,5,87.3,29.8,34.9,4.9,6.45,1,74.5,81.9,7.43,Good
VTU63109,2,86.6,31.2,37.3,6.0,7.09,2,74.9,62.8,6.73,Good
VTU43299,6,78.7,32.4,29.2,3.6,6.62,0,71.7,66.5,6.11,Good
VTU88315,6,87.6,30.5,34.1,4.4,7.7,0,83.6,86.2,8.54,Excellent
VTU66472,2,85.7,26.8,28.0,6.3,6.96,1,82.8,68.4,6.89,Good
VTU69591,3,84.7,45.8,30.1,5.6,6.7,3,94.4,71.5,6.62,Good
VTU81846,4,54.5,22.0,20.5,2.7,4.65,3,65.1,35.4,4.65,Poor
VTU20956,6,70.7,36.3,13.8,1.3,4.46,3,81.7,54.2,5.34,Average
VTU13667,6,81.7,27.8,14.7,4.2,6.48,3,62.1,48.1,5.37,Average
VTU40223,3,77.9,31.9,35.8,5.2,8.44,2,71.8,64.2,7.68,Good
VTU00865,1,59.2,27.3,24.0,0.6,6.31,3,67.1,51.6,5.86,Average
VTU67790,1,76.4,41.3,39.4,4.8,8.04,0,82.8,86.0,7.23,Good
VTU22395,5,71.1,19.8,24.7,2.9,6.39,1,66.4,35.5,6.87,Average
VTU56064,3,89.2,42.6,18.8,2.8,6.44,0,79.3,80.8,6.19,Good
VTU23383,6,72.7,30.2,26.2,4.7,6.39,4,64.9,59.6,6.06,Average
VTU82292,4,33.7,12.5,24.1,0.8,4.32,1,32.0,50.7,4.1,Poor
VTU36635,3,59.6,26.1,25.6,3.5,5.73,1,63.9,56.9,6.73,Average
VTU43117,6,58.4,25.2,22.7,6.9,6.61,2,71.5,73.7,7.63,Good
VTU33378,6,68.4,40.9,32.5,2.7,6.07,3,79.1,55.6,5.8,Average
VTU37420,5,74.4,35.4,21.5,3.3,6.09,0,59.6,52.1,7.07,Average
VTU97860,4,74.6,50.0,35.7,4.6,8.43,0,78.9,87.9,7.78,Excellent
VTU30006,6,71.6,28.1,21.0,3.5,6.38,2,65.2,66.1,6.5,Average
VTU25257,2,43.5,12.2,17.9,2.3,5.16,0,58.3,55.4,7.3,Average
VTU81423,4,40.1,14.3,20.3,1.2,5.53,2,70.3,38.4,3.85,Poor
VTU85550,7,51.4,24.8,14.7,2.8,4.39,2,55.5,26.3,4.4,Poor
VTU79559,7,53.4,14.4,11.3,0.0,5.3,6,66.4,27.8,3.31,Poor
VTU84285,7,53.3,18.9,20.3,0.0,4.61,5,60.0,37.4,3.81,Poor
VTU56919,1,59.0,44.1,26.9,4.3,8.06,0,80.5,95.0,7.0,Good
VTU72685,6,59.2,26.0,20.1,1.4,5.63,4,63.5,17.9,4.38,Poor
VTU58256,3,73.0,43.2,41.2,3.4,8.68,0,64.7,67.1,7.44,Good
VTU78534,6,56.6,16.9,2.4,3.5,5.85,6,56.1,0.0,3.6,Poor
VTU85710,5,58.9,26.3,17.6,3.3,4.28,2,44.8,34.3,4.07,Poor
VTU34783,4,63.7,37.4,17.8,1.1,5.75,3,62.7,60.4,6.64,Average
VTU61159,8,72.6,47.1,35.5,5.3,7.02,2,74.9,56.4,7.17,Good
VTU71118,3,59.7,16.5,13.9,2.5,3.78,7,44.9,33.3,4.57,Poor
VTU60520,1,83.4,35.5,36.0,6.2,6.93,0,82.1,69.3,7.71,Good
VTU76437,5,64.5,11.0,16.0,3.1,4.04,2,78.0,40.7,3.97,Poor
VTU05061,1,62.1,32.9,24.5,3.6,5.82,2,79.2,45.6,5.84,Average
VTU09616,5,68.9,18.7,23.3,2.7,5.43,0,71.1,72.9,5.89,Average
VTU53371,1,86.8,19.9,25.8,5.3,7.89,0,65.1,60.2,7.53,Good
VTU73581,3,55.3,23.1,21.5,3.9,3.72,7,57.1,28.6,4.81,Poor
VTU57824,4,85.4,34.8,30.9,5.8,6.45,0,68.7,73.0,6.61,Good
VTU17047,5,69.5,31.1,28.1,2.0,5.91,2,78.9,60.4,6.1,Average
VTU73923,7,58.2,19.7,19.5,1.6,4.59,4,63.0,39.6,6.0,Poor
VTU80166,6,37.7,19.9,10.4,3.0,3.68,8,44.9,36.0,5.09,Poor
VTU07698,2,51.6,26.7,31.3,3.1,6.0,5,74.9,36.4,6.56,Average
VTU61588,4,78.5,29.2,39.3,6.0,7.69,1,92.4,59.9,7.58,Good
VTU28836,8,53.4,33.5,25.6,3.4,6.89,0,62.0,33.8,5.35,Average
VTU27565,5,48.1,20.6,18.6,2.3,5.99,4,58.1,49.9,5.71,Average
VTU68313,4,76.3,46.3,21.6,4.8,8.3,0,80.0,62.5,7.53,Good
VTU53688,8,75.1,29.9,22.2,4.1,8.25,0,85.4,81.2,8.7,Good
VTU76624,4,53.4,20.5,17.6,0.4,3.32,6,62.8,43.3,5.24,Poor
VTU43647,7,68.2,43.1,27.4,3.0,6.65,1,84.4,64.4,6.85,Good
VTU99945,5,94.9,45.8,50.0,9.2,7.3,0,89.5,65.5,8.99,Excellent
VTU07190,1,45.8,33.8,16.7,2.7,5.94,3,73.5,54.4,6.15,Average
VTU79268,6,40.0,12.6,10.8,2.4,4.47,6,75.4,36.2,5.01,Poor
VTU05574,4,61.4,41.0,24.2,2.2,6.02,3,79.7,54.7,6.36,Average
VTU06136,5,54.1,31.1,36.1,2.4,5.65,0,59.9,39.2,5.43,Average
VTU20812,8,53.3,33.6,24.6,1.8,5.49,0,80.5,67.1,6.01,Average
VTU10554,4,51.1,28.3,16.6,1.2,6.81,0,65.0,33.2,5.64,Average
VTU05248,1,50.2,24.3,24.3,1.9,5.32,2,63.1,36.5,5.33,Average
VTU21154,2,53.6,18.8,17.7,1.5,5.54,1,63.9,31.0,6.46,Average
VTU69518,2,73.8,24.4,46.2,4.5,8.2,0,83.2,79.2,7.19,Good
VTU59096,7,92.5,33.9,34.5,5.5,7.55,0,84.6,66.0,7.93,Good
VTU89746,3,75.8,30.6,36.3,9.6,9.75,0,88.4,72.1,7.9,Excellent
VTU30565,4,77.0,41.2,16.0,3.7,5.54,4,58.5,39.2,5.14,Average
VTU11086,6,64.7,27.1,32.0,3.0,5.79,1,80.4,54.3,6.45,Average
VTU19054,2,69.9,23.5,28.0,4.8,7.15,0,69.5,55.9,4.8,Average
VTU93077,3,82.3,39.6,38.9,7.7,7.34,1,86.8,76.7,7.5,Excellent
VTU16664,6,74.9,27.9,24.2,3.9,6.61,2,65.8,36.9,7.15,Average
VTU67709,2,61.1,22.6,23.8,5.0,7.48,0,66.0,53.6,8.23,Good
VTU32084,1,58.3,31.8,32.6,2.8,5.87,1,60.6,59.3,7.11,Average
VTU31900,5,79.7,27.9,22.8,1.6,6.51,2,66.3,52.2,6.19,Average
VTU27237,5,68.0,27.1,27.0,1.4,5.94,1,70.4,62.7,5.65,Average
VTU14860,4,64.9,11.8,33.1,3.1,6.56,1,61.9,47.1,5.82,Average
VTU41487,6,65.0,36.0,30.5,6.0,8.37,0,57.4,43.3,7.51,Good
VTU07453,6,54.9,31.5,34.5,3.5,4.76,0,53.3,61.5,6.04,Average
VTU05198,6,61.8,30.6,27.9,3.0,6.66,0,62.8,50.0,5.34,Average
VTU62009,2,80.5,37.4,21.8,5.9,7.22,2,76.6,66.4,7.61,Good
VTU26271,8,74.4,26.1,36.7,1.6,5.83,5,58.0,38.8,5.82,Average
VTU83330,3,68.2,20.7,10.8,2.7,4.01,3,64.4,21.5,5.08,Poor
VTU13211,4,73.7,21.0,27.0,3.2,6.75,3,64.4,35.5,5.42,Average
VTU63478,4,75.1,36.9,41.2,4.6,5.5,0,72.2,69.7,7.86,Good
VTU48804,7,80.7,24.3,33.6,4.6,7.53,1,75.5,79.8,6.76,Good
VTU81532,8,45.6,2.5,20.1,2.3,4.82,5,59.6,43.1,4.37,Poor
VTU28993,1,54.9,28.5,16.6,3.2,6.53,1,52.2,49.2,5.88,Average
VTU86594,2,67.8,13.7,12.8,4.1,4.49,1,64.8,40.5,5.13,Poor
VTU72743,7,51.6,1.1,26.0,0.9,4.64,4,49.4,34.8,4.39,Poor
VTU86804,3,40.5,19.7,11.9,1.0,4.63,4,62.5,38.9,5.28,Poor
VTU22192,5,64.6,29.5,23.5,0.8,7.41,1,57.6,33.5,5.9,Average
VTU69346,8,81.7,34.4,16.7,4.6,7.47,0,91.1,79.0,7.59,Good
VTU90634,4,76.5,32.8,35.1,7.0,9.34,0,81.3,70.4,8.7,Excellent
VTU45257,1,75.6,41.0,25.9,7.5,8.28,2,68.4,63.4,7.36,Good
VTU51034,6,84.8,39.0,26.0,4.6,7.41,1,90.5,58.5,6.22,Good
VTU21068,6,61.2,28.4,21.3,3.9,7.18,0,72.0,40.7,5.96,Average
VTU56393,7,57.9,23.6,20.1,5.7,6.98,0,77.9,74.4,8.29,Good
VTU05544,1,63.1,37.4,25.4,4.3,5.71,0,64.6,44.1,6.04,Average
VTU54746,4,70.2,39.4,31.2,4.1,6.99,0,89.9,74.9,7.39,Good
VTU48288,8,90.7,38.0,39.4,1.2,7.66,1,77.1,57.0,8.3,Good
VTU43170,7,82.1,30.6,29.0,6.3,7.19,1,79.1,57.0,7.6,Good
VTU96030,5,77.9,48.7,48.3,9.4,8.75,1,91.3,63.7,8.93,Excellent
VTU29979,2,54.7,22.3,32.5,5.3,6.21,0,62.8,63.7,4.91,Average
VTU59755,5,75.6,35.3,27.1,5.7,7.41,0,81.8,60.8,8.14,Good
VTU86484,7,41.9,17.9,19.5,4.4,4.68,5,64.0,22.8,5.21,Poor
VTU94167,3,88.3,40.5,39.0,7.2,8.46,0,100.0,93.2,7.7,Excellent
VTU17654,6,52.3,28.2,19.9,3.4,4.77,3,64.1,42.4,5.61,Average
VTU29093,5,59.1,24.5,19.8,0.6,6.74,0,53.2,61.2,7.3,Average
VTU51503,5,83.8,27.8,42.4,4.5,7.22,1,69.9,87.3,7.13,Good
VTU58742,6,64.9,29.8,38.6,4.0,7.38,0,82.0,63.3,6.83,Good
VTU34153,3,53.2,29.8,25.1,3.8,6.02,1,68.0,37.2,5.35,Average
VTU33784,1,52.0,23.0,19.9,1.0,6.35,2,56.6,44.3,6.47,Average
VTU33066,2,56.7,34.0,20.1,5.1,6.26,0,78.2,49.5,6.23,Average
VTU08636,5,53.9,26.5,26.3,5.4,6.01,2,61.2,46.4,6.0,Average
VTU70410,6,48.1,24.7,18.3,2.6,4.62,4,49.6,50.4,3.32,Poor
VTU64893,4,71.4,37.7,18.2,6.4,7.36,0,75.8,57.3,7.1,Good
